Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr1	DNAJC11	2.146710728444157	6694227	466
chr1	CAMTA1	2.810711861359222	6845383	4474
chr1	VAMP3	1.2599983197426086	7831328	57
chr1	PER3	1.4841420454014858	7844379	330
chr1	UTS2	2.1190424286809413	7903142	304
chr1	TNFRSF9	1.511136365820039	7979906	282
chr1	PARK7	1.5632491472273482	8014350	152
chr1	ERRFI1	1.9029718749553748	8064463	668
chr1	SLC45A1	3.2437032455627044	8377885	843
chr1	RERE	3.412539359485812	8412456	1329
chr1	ENO1	2.912541584611087	8921060	280
chr1	CA6	2.2327780667913633	9005925	446
chr1	SLC2A7	3.171966222152502	9063358	182
chr1	SLC2A5	1.6367039855506054	9095165	375
chr1	GPR157	2.2261192487803667	9160363	353
chr1	H6PD	2.6994566867488046	9294833	573
chr1	SPSB1	3.418515703309212	9352938	1057
chr1	SLC25A33	2.959512379407616	9599540	398
chr1	TMEM201	1.2286587626062564	9648931	117
chr1	PIK3CD	2.0118416348442634	9711789	333
chr1	C1orf200	1.0410139718229607	9712667	10
chr1	CLSTN1	2.006470307041984	9789083	323
chr1	CTNNBIP1	2.4232602493220727	9908333	246
chr1	LZIC	1.9079253135352736	9982172	106
chr1	NMNAT1	1.4363729877004745	10003485	174
chr1	RBP7	2.396252799006855	10057263	113
chr1	UBE4B	2.278285813811532	10092889	692
chr1	KIF1B	1.8207355356609747	10270862	937
chr1	PGD	1.5415570607509992	10458648	146
chr1	APITD1	1.2376380841001522	10490158	34
chr1	APITD1-CORT	1.7080032532679268	10490158	101
chr1	CORT	1.1500121370436989	10509775	5
chr1	DFFA	2.242143347123377	10516578	65
chr1	PEX14	2.7619865329428914	10532344	630
chr1	CASZ1	2.427805914458359	10696660	1019
chr1	C1orf127	1.9076618993404364	11006527	582
chr1	TARDBP	1.9294486759052587	11072413	86
chr1	MASP2	2.009273650359279	11086579	98
chr1	SRM	1.4246516343875406	11114640	33
chr1	EXOSC10	2.0467125401198145	11126674	166
chr1	MTOR	2.3090078525913595	11166591	505
chr1	ANGPTL7	1.3880314751089544	11249397	22
chr1	UBIAD1	2.2976444375254808	11333262	432
chr1	PTCHD2	2.3290161025900913	11539222	973
chr1	FBXO2	1.8139878263623652	11708423	287
chr1	FBXO44	1.201975355265466	11714431	37
chr1	FBXO6	2.216571690277288	11724180	62
chr1	MAD2L2	1.9699470317029524	11734536	79
chr1	DRAXIN	1.7374753474895264	11751785	167
chr1	AGTRAP	2.1768016941477266	11796140	102
chr1	C1orf167	1.956468753380386	11821843	177
chr1	MTHFR	2.233231088177008	11845779	103
chr1	CLCN6	2.3342483263371157	11866206	255
chr1	NPPA	1.5361726824986728	11905765	51
chr1	NPPB	1.799412127082358	11917520	222
chr1	KIAA2013	2.032369665395894	11979647	284
chr1	PLOD1	1.5636385456855029	11994261	203
chr1	MFN2	1.8654913990997535	12040237	156
chr1	MIIP	1.993042178504966	12079522	86
chr1	TNFRSF8	2.339133573755939	12123433	399
chr1	TNFRSF1B	2.6517321411971375	12227059	274
chr1	VPS13D	2.3129162627049085	12290123	1089
chr1	DHRS3	2.4123788208986925	12627938	506
chr1	AADACL4	2.3216692184173313	12704565	241
chr1	AADACL3	1.567300023139155	12776117	165
chr1	C1orf158	0.8788013974153099	12806162	134
chr1	PRAMEF12	2.0937867501502994	12834983	49
chr1	PRAMEF1	1.1281953857912317	12851545	239
chr1	PRAMEF11	0.32056301782430086	12884467	47
chr1	HNRNPCL1	0.4812071483988237	12907260	83
chr1	PRAMEF2	0.736318965918751	12916940	67
chr1	PRAMEF4	0.39662500352600527	12939044	6
chr1	PRAMEF6	0.44944390888920394	12998180	17
chr1	PRAMEF26	0.8943229419635158	13216355	79
chr1	PRAMEF18	0.13197659402216427	13474688	4
chr1	PRAMEF16	0.0435751040558361	13495253	1
chr1	PRAMEF19	0.18286318706039353	13694888	3
chr1	PRAMEF20	0.1681161545503969	13736906	1
chr1	LRRC38	2.783240483780426	13801444	582
chr1	PDPN	2.672144720838614	13909959	635
chr1	PRDM2	3.2852554272843513	14026692	3178
chr1	KAZN	3.3064453964395426	14925199	4758
chr1	TMEM51	3.717083473204853	15479027	673
chr1	C1orf195	1.8562734154248526	15490839	35
chr1	FHAD1	3.455673937304053	15573767	803
chr1	EFHD2	2.0585740433404967	15736390	127
chr1	CTRC	1.7388656537954725	15764934	68
chr1	CELA2A	1.933402026839928	15783222	73
chr1	CELA2B	2.258662427365295	15792403	124
chr1	CASP9	1.3940811251871201	15817326	207
chr1	DNAJC16	3.328754935210278	15853307	348
chr1	AGMAT	3.447721242030174	15898847	86
chr1	DDI2	2.016348909641382	15943994	271
chr1	RSC1A1	0.6500623028522475	15986363	5
chr1	PLEKHM2	3.1935290105209813	16010826	270
chr1	SLC25A34	1.1413900251043152	16062899	16
chr1	TMEM82	1.1626489736288677	16068916	57
chr1	FBLIM1	1.1690150660822414	16083101	346
chr1	SPEN	1.5823141187501597	16174358	524
chr1	ZBTB17	2.0580162681496725	16268363	184
chr1	C1orf64	1.5615415121608018	16330730	154
chr1	HSPB7	1.8710227030812072	16340522	72
chr1	CLCNKA	2.155796285970955	16345369	151
chr1	CLCNKB	1.5100035741714684	16370271	225
chr1	FAM131C	1.7217472692964935	16384263	240
chr1	EPHA2	1.9653154055188151	16450831	322
chr1	ARHGEF19	1.5097071441964924	16524348	247
chr1	C1orf134	1.4055742986393351	16555367	38
chr1	RSG1	1.3839858078904261	16558194	34
chr1	FBXO42	1.835968522027808	16573333	382
chr1	SZRD1	2.103946362343154	16679069	149
chr1	SPATA21	1.9795682745331644	16713611	227
chr1	NECAP2	2.3234362409778333	16767166	291
chr1	AL355149.2	2.232737986017569	16865560	157
chr1	NBPF1	0.8787159859150726	16888813	6
chr1	AL137798.1	0.48662789318653676	16999497	7
chr1	AL021920.2	0.39163765996732314	17060446	1
chr1	CROCC	2.818042139068934	17066767	181
chr1	MFAP2	1.6207289370405704	17300996	37
chr1	ATP13A2	2.190199301965535	17312452	100
chr1	SDHB	3.6545733338364186	17345216	209
chr1	PADI2	1.9773489707825134	17393255	587
chr1	PADI1	2.588573918066335	17531620	488
chr1	PADI3	2.1868762285507697	17575592	328
chr1	PADI4	3.8444939224637826	17634689	461
chr1	AC004824.2	1.434910498032687	17655506	180
chr1	RCC2	2.2407470102083944	17733255	569
chr1	ARHGEF10L	2.857813961498148	17866329	908
chr1	ACTL8	2.8407366785807038	18081807	1121
chr1	IGSF21	2.8420146633621517	18434239	2248
chr1	KLHDC7A	2.7255904253064434	18807423	735
chr1	PAX7	2.5752391989433105	18957499	1157
chr1	TAS1R2	1.6040169819374748	19166092	423
chr1	RP13-279N23.2	1.4023673306584117	19175766	181
chr1	ALDH4A1	1.8813352325280206	19197925	206
chr1	IFFO2	2.2993421370834652	19230774	693
chr1	UBR4	2.683905887762958	19400999	759
chr1	EMC1	1.7781555933501774	19542157	168
chr1	MRTO4	3.348544620684074	19578032	135
chr1	AKR7A3	2.14217618436328	19609051	166
chr1	AKR7A2	3.3039845395114327	19630458	65
chr1	PQLC2	1.7361154961040461	19638819	153
chr1	CAPZB	2.720919658247832	19665266	1143
chr1	MINOS1-NBL1	1.5934768510561508	19923472	369
chr1	MINOS1	2.042684415445787	19923476	112
chr1	NBL1	1.9894202171635789	19967047	113
chr1	HTR6	1.932546002542851	19991779	90
chr1	TMCO4	2.2099161925600197	20008705	545
chr1	RNF186	2.667028593997292	20140522	256
chr1	OTUD3	2.546078043285091	20209005	305
chr1	PLA2G2E	1.8928850426623982	20246501	181
chr1	PLA2G2A	2.5381474589470416	20301924	283
chr1	PLA2G5	3.199407318172743	20354671	445
chr1	PLA2G2D	3.5065558912665473	20438431	116
chr1	PLA2G2F	2.0003784353262573	20465818	91
chr1	PLA2G2C	1.005155150446602	20487745	102
chr1	UBXN10	2.708193966738331	20512577	228
chr1	VWA5B1	2.713941179273729	20617411	868
chr1	CAMK2N1	2.018641290992676	20808883	244
chr1	MUL1	2.6093368534387364	20825942	148
chr1	FAM43B	1.8721245269819593	20878931	257
chr1	CDA	1.4854549035832003	20915440	399
chr1	PINK1	1.4274710914522548	20959947	141
chr1	DDOST	1.8015628646744384	20978269	53
chr1	KIF17	3.059196238638596	20990506	290
chr1	SH2D5	1.4928406366888214	21046224	74
chr1	HP1BP3	1.80483678265912	21069153	206
chr1	EIF4G3	2.503653029181148	21132962	1350
chr1	ECE1	2.155137163105251	21543739	895
chr1	NBPF3	1.6946507805313806	21766620	621
chr1	ALPL	1.4939646925084733	21835857	553
chr1	RAP1GAP	2.056531700839104	21922707	485
chr1	USP48	2.93123546464137	22004790	607
chr1	LDLRAD2	2.240647227483317	22138757	133
chr1	HSPG2	1.8482288350379041	22148737	671
chr1	CELA3B	2.2351494037963002	22303513	434
chr1	CELA3A	1.8488723433418572	22328148	210
chr1	CDC42	2.3854518355427974	22379119	381
chr1	WNT4	3.061171675164966	22443797	1164
chr1	ZBTB40	2.5775513370055756	22778343	1038
chr1	EPHA8	1.9432894817726583	22890056	408
chr1	C1QA	2.8071315995852757	22962998	91
chr1	C1QC	1.0986888296410593	22970122	52
chr1	C1QB	1.4972930005054363	22979254	151
chr1	EPHB2	2.7198679895334776	23037331	842
chr1	LACTBL1	1.9340507507544074	23279535	234
chr1	C1orf234	1.084681437701974	23337326	83
chr1	KDM1A	1.1784583055964948	23345940	143
chr1	LUZP1	1.8426732072125467	23410515	319
chr1	HTR1D	1.4901592784623483	23516992	288
chr1	HNRNPR	2.0427241864635053	23630263	277
chr1	ZNF436	1.7483398829030314	23685940	71
chr1	C1orf213	1.3527882382548615	23695489	20
chr1	TCEA3	2.8445273179381307	23707553	183
chr1	ASAP3	2.612343271379858	23755055	281
chr1	E2F2	2.4388031775016636	23832921	189
chr1	ID3	3.043923338341312	23884408	90
chr1	MDS2	2.6934784732861776	23907984	346
chr1	RPL11	2.3058082355719876	24018268	192
chr1	TCEB3	1.8835815540305125	24069644	107
chr1	PITHD1	1.9060043048653221	24104894	39
chr1	LYPLA2	1.005835559267845	24117459	9
chr1	GALE	1.6812190020673328	24122088	5
chr1	HMGCL	1.8826425170455208	24128374	92
chr1	FUCA1	1.9627608070376592	24171566	99
chr1	CNR2	1.9749523298891272	24197015	297
chr1	PNRC2	0.7887112222520821	24285598	6
chr1	SRSF10	0.7388823169160377	24291293	26
chr1	MYOM3	2.1651363257403076	24382524	400
chr1	IL22RA1	1.8090467250786044	24446260	146
chr1	IFNLR1	1.7390918507034157	24480646	517
chr1	GRHL3	4.54487636671022	24645811	445
chr1	STPG1	3.061214675905806	24683488	239
chr1	NIPAL3	1.4715396771254587	24742283	289
chr1	RCAN3	4.517122130611585	24829386	260
chr1	NCMAP	3.8791991105375327	24882601	437
chr1	SRRM1	3.023031809411403	24958206	269
chr1	CLIC4	2.500501244107336	25071847	507
chr1	RUNX3	2.884912287418585	25226001	1127
chr1	SYF2	2.4906455683992945	25549169	585
chr1	C1orf63	1.2061481760629684	25568727	86
chr1	RHD	2.763896241634033	25598883	69
chr1	TMEM50A	1.3038638727651273	25664407	50
chr1	RHCE	1.4963863382274978	25688739	137
chr1	TMEM57	2.4665813149081957	25757387	209
chr1	LDLRAP1	1.926809720828762	25870070	222
chr1	MAN1C1	4.152656886662645	25943958	605
chr1	SEPN1	2.103826100727229	26126666	76
chr1	RP1-317E23.6	3.440058680647319	26137960	31
chr1	AL020996.1	1.7630800025624103	26145211	8
chr1	MTFR1L	1.1399849889929239	26145130	35
chr1	AUNIP	1.7335754309355995	26158413	101
chr1	PAQR7	1.6937744720258932	26187700	37
chr1	STMN1	1.9966902907716424	26210671	119
chr1	PAFAH2	3.730136959445589	26286257	285
chr1	EXTL1	1.1628498647981749	26346374	76
chr1	SLC30A2	0.8719563261735427	26363742	37
chr1	TRIM63	1.2942645432119886	26377794	156
chr1	PDIK1L	2.8925085087887306	26437663	180
chr1	FAM110D	1.1452871874912829	26485510	90
chr1	ZNF593	1.8884384236309797	26496361	40
chr1	CNKSR1	1.8886500984111785	26503893	58
chr1	CATSPER4	1.1028905222450218	26517051	148
chr1	CEP85	2.0900820312702173	26560690	294
chr1	SH3BGRL3	1.5687745887111348	26605666	8
chr1	UBXN11	2.3182948582516443	26607818	186
chr1	CD52	1.414585522496541	26644447	19
chr1	AIM1L	1.748936352730018	26648349	173
chr1	ZNF683	2.1735999223796183	26688124	194
chr1	LIN28A	1.647541551293243	26737268	188
chr1	DHDDS	1.9005541761345905	26758772	122
chr1	HMGN2	1.893608496182203	26798940	107
chr1	RPS6KA1	2.1311276021481884	26856251	382
chr1	ARID1A	3.6782483405288335	27022523	341
chr1	PIGV	3.3227170642148707	27113962	49
chr1	ZDHHC18	3.6041216959736273	27153200	129
chr1	SFN	3.1655258871042085	27189632	26
chr1	GPN2	3.1195625781758385	27202623	50
chr1	GPATCH3	3.156313225883927	27216978	22
chr1	NUDC	3.3273093190759937	27226728	126
chr1	NR0B2	3.2618134361664533	27237979	7
chr1	C1orf172	3.729934032809519	27276052	56
chr1	TRNP1	1.6232643172469403	27320197	57
chr1	FAM46B	4.742643066087607	27331510	187
chr1	SLC9A1	2.175101328130063	27425305	418
chr1	WDTC1	2.8454177984384774	27561006	312
chr1	TMEM222	1.8389016435490748	27648650	72
chr1	SYTL1	2.8221663769369854	27668512	58
chr1	MAP3K6	2.5428693102906545	27681674	52
chr1	FCN3	3.4124585214509287	27695602	28
chr1	CD164L2	1.8268924363767067	27705665	20
chr1	GPR3	1.925223773668656	27719147	27
chr1	WASF2	2.6577115764039316	27730729	306
chr1	AHDC1	3.229511770291317	27860545	214
chr1	FGR	2.193504598506634	27938574	120
chr1	IFI6	1.7778950921985568	27992571	164
chr1	FAM76A	2.053048877721499	28052489	207
chr1	STX12	2.6027432394273338	28099693	128
chr1	PPP1R8	1.673666187634957	28157288	86
chr1	THEMIS2	2.5862293069772178	28199054	109
chr1	RPA2	1.5530840001555923	28218034	182
chr1	SMPDL3B	2.6266667884884796	28261503	193
chr1	XKR8	1.787655225423086	28285972	43
chr1	EYA3	2.0897988916568604	28296854	671
chr1	PTAFR	2.1194167591614796	28473676	232
chr1	DNAJC8	2.0641361746759874	28525966	173
chr1	AL353354.2	0.651786679516751	28527069	1
chr1	ATPIF1	1.5770344593744454	28562619	109
chr1	SESN2	1.6743345349840497	28586037	221
chr1	MED18	2.560446267056861	28655512	165
chr1	PHACTR4	2.1867940942463577	28696113	731
chr1	RCC1	1.6902612725230663	28832454	188
chr1	TRNAU1AP	1.8815401663766973	28879596	118
chr1	TAF12	3.0095106336386492	28915834	186
chr1	RAB42	1.2068181934304172	28918711	12
chr1	GMEB1	1.968296719584595	28995243	211
chr1	YTHDF2	2.1793513358318863	29063132	220
chr1	OPRD1	1.802727714229011	29138653	387
chr1	EPB41	1.6484781117070824	29213602	808
chr1	TMEM200B	1.0701709874092373	29445939	78
chr1	SRSF4	1.3550466680481124	29474254	187
chr1	MECR	1.6910260275736304	29519384	186
chr1	PTPRU	4.601999194356185	29563027	3496
chr1	MATN1	2.714510203153707	31184123	4038
chr1	LAPTM5	2.23656302112694	31205315	304
chr1	SDC3	2.2110154416827066	31342313	517
chr1	PUM1	1.8764096673933266	31404352	943
chr1	NKAIN1	2.031022797469189	31652591	662
chr1	SNRNP40	1.744370555044523	31732416	203
chr1	ZCCHC17	1.4146825549025697	31769841	242
chr1	FABP3	1.132803662524603	31838471	123
chr1	SERINC2	2.352987903532228	31882411	578
chr1	AC114494.1	0.19544964819854913	31902191	3
chr1	TINAGL1	2.487543748329741	32042115	499
chr1	HCRTR1	1.0084722387665435	32083286	95
chr1	PEF1	1.2401901831052606	32095462	49
chr1	COL16A1	1.9946736027878846	32117847	234
chr1	BAI2	1.41343069754516	32192717	206
chr1	SPOCD1	2.4185589651746335	32256022	331
chr1	PTP4A2	2.2323863245401188	32372021	364
chr1	AL136115.1	1.04287611652821	32379173	3
chr1	KHDRBS1	2.584969863386879	32479429	215
chr1	TMEM39B	2.5132182601960533	32537631	107
chr1	KPNA6	1.9268794448609377	32573638	190
chr1	TXLNA	1.3832934839880058	32645286	71
chr1	CCDC28B	1.2783352728996311	32665986	14
chr1	IQCC	1.4986736671599952	32671235	11
chr1	DCDC2B	1.4803793624496167	32674694	23
chr1	TMEM234	1.3869450586652734	32680072	22
chr1	EIF3I	1.6415987274681159	32687528	46
chr1	FAM167B	1.7316256513834811	32712833	37
chr1	LCK	1.860319223740827	32716839	100
chr1	HDAC1	3.0279092222014623	32757686	91
chr1	MARCKSL1	1.2718159100922266	32799432	14
chr1	TSSK3	1.098550942198534	32817121	27
chr1	FAM229A	0.6076478058873772	32826870	3
chr1	BSDC1	1.67907102715429	32830703	123
chr1	RP1-27O5.3	1.4277338126987036	32930657	266
chr1	ZBTB8B	1.410591091229537	32930669	60
chr1	ZBTB8A	1.5820320166672772	33005027	226
chr1	ZBTB8OS	2.13125214248705	33065772	196
chr1	RBBP4	2.3364978969813763	33116742	135
chr1	SYNC	1.9348648897584573	33145506	156
chr1	KIAA1522	1.702975239968875	33207485	173
chr1	YARS	1.7252534802344468	33240839	130
chr1	S100PBP	1.9763854362521607	33282367	153
chr1	FNDC5	1.654447882615592	33327868	53
chr1	HPCA	1.8185766237616805	33351594	49
chr1	TMEM54	1.526450262495921	33360194	72
chr1	RNF19B	1.4718266047133493	33402045	182
chr1	FKSG48	1.9498716890999537	33439267	84
chr1	AK2	2.0550275422956146	33473584	280
chr1	ADC	1.5986959798282327	33546704	153
chr1	TRIM62	1.8562453425945975	33611002	334
chr1	ZNF362	2.232480518152518	33722145	279
chr1	A3GALT2	1.4823014562687051	33772366	74
chr1	PHC2	2.9024650527827225	33789223	615
chr1	ZSCAN20	2.375047895336878	33938245	186
chr1	CSMD2	3.150192535981101	33979608	2779
chr1	HMGB4	1.5872119651504617	34326075	14
chr1	C1orf94	2.340215913968171	34632483	1524
chr1	SMIM12	3.8344559567953955	35178337	1924
chr1	GJB5	0.6148210821982643	35220647	20
chr1	GJB4	2.7279912106586766	35225341	28
chr1	GJB3	1.529596860042306	35246789	19
chr1	GJA4	0.6063002291090954	35258598	14
chr1	DLGAP3	1.7059153269071503	35331036	229
chr1	ZMYM6	1.9480144316157975	35449522	234
chr1	ZMYM6NB	0.7384897133356698	35447135	12
chr1	ZMYM1	2.2840743352094144	35525386	265
chr1	SFPQ	1.8686604771862005	35641978	328
chr1	ZMYM4	1.878161220230726	35734567	545
chr1	KIAA0319L	1.544342170664307	35899090	327
chr1	NCDN	2.07482874177629	36023073	29
chr1	TFAP2E	0.9444993493784786	36038970	70
chr1	PSMB2	1.2724164541819898	36067184	209
chr1	C1orf216	1.2733192377074314	36179475	120
chr1	CLSPN	1.597740337526872	36185818	165
chr1	AGO4	1.5127116985636504	36273772	170
chr1	AGO1	2.5692688360910676	36335408	156
chr1	AGO3	2.4768247328392214	36396318	286
chr1	TEKT2	1.0156982182997307	36549675	20
chr1	ADPRHL2	2.6488030000573026	36554475	10
chr1	COL8A2	2.900474738445075	36560836	114
chr1	TRAPPC3	1.4400826074655857	36602172	66
chr1	MAP7D1	2.927922972016928	36621179	119
chr1	THRAP3	3.5019211317223777	36690016	241
chr1	SH3D21	0.9540514618946657	36771987	41
chr1	EVA1B	0.9376248719233558	36787631	3
chr1	RP11-268J15.5	0.9931533146695208	36789334	41
chr1	STK40	2.4434406176508965	36805224	125
chr1	LSM10	1.9990239350774408	36856838	119
chr1	OSCP1	1.7507722828476124	36881427	276
chr1	MRPS15	1.3930063245249458	36921318	63
chr1	CSF3R	1.945023270807781	36931643	685
chr1	GRIK3	2.3104709410214976	37261127	2256
chr1	ZC3H12A	1.8068336445682596	37940152	1215
chr1	MEAF6	0.9975185950738787	37958175	171
chr1	SNIP1	1.1601707623639566	38000049	113
chr1	DNALI1	2.040471135251769	38022519	47
chr1	GNL2	1.3805549915110478	38032416	133
chr1	RSPO1	1.884629165198176	38076950	239
chr1	C1orf109	1.9761510525519874	38147241	151
chr1	CDCA8	3.207038497848145	38158089	92
chr1	EPHA10	2.4408801242746065	38179551	366
chr1	MANEAL	1.0007454544465213	38259473	89
chr1	YRDC	0.885002258998721	38268615	14
chr1	C1orf122	0.28837074166341725	38272650	4
chr1	MTF1	2.702285436843344	38275238	145
chr1	AL929472.1	1.5267890223425733	38292231	5
chr1	INPP5B	2.0242328342609444	38326368	387
chr1	SF3A3	2.7668388382774647	38422646	209
chr1	FHL3	1.6754767941251738	38462441	52
chr1	UTP11L	2.2707760660190557	38474929	85
chr1	POU3F1	3.530211845589623	38509522	1681
chr1	RRAGC	2.9892337664815747	39303869	1565
chr1	MYCBP	2.4867277835083037	39328635	10
chr1	GJA9	2.6566642871220623	39330174	79
chr1	RHBDL2	2.1299081730736633	39351478	411
chr1	AKIRIN1	2.885589197602163	39456894	236
chr1	NDUFS5	2.245682249484381	39491989	234
chr1	MACF1	2.8128996765821355	39546987	1545
chr1	KIAA0754	0.8076779170852944	39876150	24
chr1	BMP8A	1.8706517496736592	39957317	254
chr1	PABPC4	3.040670923233518	40026487	235
chr1	HEYL	2.799160441454305	40089824	227
chr1	NT5C1A	2.495809242410678	40124792	96
chr1	HPCAL4	2.1755975298378027	40144319	112
chr1	PPIE	2.537669397853214	40157853	280
chr1	BMP8B	1.838039365694781	40222853	328
chr1	OXCT2	0.43448274855533003	40235194	3
chr1	TRIT1	3.0199461531427794	40306722	328
chr1	MYCL	3.1916492378217463	40361097	162
chr1	MFSD2A	2.0312103517303526	40420801	230
chr1	CAP1	1.658672330944594	40505904	361
chr1	PPT1	1.5391081682813403	40538378	239
chr1	RLF	2.1535527815757036	40627044	254
chr1	TMCO2	1.193019355496642	40711618	30
chr1	ZMPSTE24	1.3314538153514361	40723778	104
chr1	COL9A2	2.4161361197598046	40766158	175
chr1	SMAP2	2.1465122956628555	40810521	410
chr1	ZFP69B	2.158733155536339	40915773	205
chr1	ZFP69	1.1840989753688946	40942886	149
chr1	EXO5	1.7400765836921805	40974412	121
chr1	ZNF684	1.3959781781554417	40997232	367
chr1	RIMS3	1.4525206660689745	41086350	409
chr1	NFYC	1.8430694185556649	41157319	388
chr1	KCNQ4	2.6259870952761344	41249683	320
chr1	CITED4	2.3446118216006973	41326728	436
chr1	CTPS1	1.6359520644480905	41445006	496
chr1	SLFNL1	1.647790459961548	41481268	58
chr1	SCMH1	3.5619911563301687	41492871	1091
chr1	FOXO6	1.8702392346625791	41827593	620
chr1	EDN2	3.39349287969618	41944445	334
chr1	HIVEP3	2.884163248223985	41972035	2353
chr1	GUCA2B	2.3269541977226322	42619091	270
