Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr1	TMEM52	-0.0031923319659731214	1849028	16
chr1	C1orf222	-5.2610807217413205e-05	1853395	534
chr1	GABRD	0.00039346275899093165	1950779	123
chr1	PRKCZ	6.778030874099913e-05	1981908	796
chr1	C1orf86	0.0004939396153390195	2115902	100
chr1	AL590822.2	-0.000784704080340921	2121236	4
chr1	AL590822.1	0.0014170362659466033	2143359	43
chr1	SKI	-0.00036199873218790236	2160133	488
chr1	MORN1	4.755344603875556e-05	2252691	525
chr1	AL589739.1	-0.0018008840575224829	2258580	5
chr1	RER1	0.002462595744574306	2323266	66
chr1	PEX10	0.0026024740000325343	2336235	88
chr1	PLCH2	0.0020449776741503956	2357418	523
chr1	PANK4	0.0006256861619736502	2439971	122
chr1	HES5	0.002100536369625344	2460183	87
chr1	TNFRSF14	0.0015975235639510536	2487077	159
chr1	FAM213B	-0.001960939965561302	2517929	65
chr1	MMEL1	-0.0006175782343252101	2522077	267
chr1	TTC34	0.0007718980023069461	2567414	1161
chr1	ACTRT2	-5.102017186377003e-05	2938045	850
chr1	PRDM16	0.0017506986279273902	2985731	2370
chr1	ARHGEF16	-0.00018064908514051615	3370989	192
chr1	MEGF6	-0.00014355889470336224	3406483	792
chr1	TPRG1L	0.00041995786797666287	3541565	57
chr1	WRAP73	-0.00040788748052824535	3547330	87
chr1	TP73	0.0008228250273429235	3569083	465
chr1	CCDC27	-0.0022862801755025256	3668961	126
chr1	SMIM1	0.0003667526998425839	3689351	51
chr1	LRRC47	0.0005479376925777826	3696783	167
chr1	CEP104	0.00047398098834587214	3728644	430
chr1	DFFB	0.001155718783391718	3773844	229
chr1	C1orf174	0.0001039242644805367	3805688	2035
chr1	AJAP1	-0.0004659970378013651	4714791	7701
chr1	NPHP4	-0.0001640347283093429	5922870	3494
chr1	KCNAB2	0.0012765036796634087	6051525	542
chr1	AL035406.1	-0.004375547350193139	6100629	5
chr1	CHD5	0.0004717182817235495	6161852	450
chr1	RPL22	-0.0009922321907839928	6241328	85
chr1	RNF207	0.0036197936095701804	6265534	65
chr1	ICMT	-8.088939503703755e-05	6281252	78
chr1	HES3	-0.0013644651474408547	6304251	20
chr1	GPR153	0.0006023094538903718	6307405	68
chr1	ACOT7	-0.0007454527536030588	6324328	774
chr1	HES2	-0.0008093616035250822	6472477	111
chr1	ESPN	-0.0002829095018499313	6484847	164
chr1	TNFRSF25	0.0013527229875919058	6521210	21
chr1	PLEKHG5	0.0010112752007034316	6526151	259
chr1	NOL9	8.678650599420771e-05	6581406	201
chr1	TAS1R1	-0.0019102956007773328	6615240	99
chr1	ZBTB48	-0.0030857250056375066	6640060	28
chr1	KLHL21	0.0012079535897704804	6650783	107
chr1	PHF13	-0.002147998065274361	6673744	38
chr1	THAP3	0.002080956771570793	6684925	42
chr1	DNAJC11	-0.0005319048066886813	6694227	501
chr1	CAMTA1	-2.249732289848659e-05	6845383	4702
chr1	VAMP3	-0.0013713563959009635	7831328	60
chr1	PER3	0.0011587624973188452	7844379	348
chr1	UTS2	0.0015111367045526397	7903142	311
chr1	TNFRSF9	-0.0014324186172193214	7979906	296
chr1	PARK7	-0.0002851441878540859	8014350	163
chr1	ERRFI1	0.00034446789431553595	8064463	717
chr1	SLC45A1	0.0003974056649452547	8377885	893
chr1	RERE	0.004725964391041314	8412456	1449
chr1	ENO1	0.0006412238776905366	8921060	297
chr1	CA6	0.0010427859410516184	9005925	461
chr1	SLC2A7	0.0019841998981692667	9063358	188
chr1	SLC2A5	-0.000278066766545664	9095165	403
chr1	GPR157	0.0006972435023118754	9160363	382
chr1	H6PD	0.0006104639027322291	9294833	615
chr1	SPSB1	0.0009233840928541514	9352938	1130
chr1	SLC25A33	0.0010755677462258144	9599540	444
chr1	TMEM201	0.0020983708007880986	9648931	131
chr1	PIK3CD	0.0011143845011512196	9711789	420
chr1	C1orf200	-0.002320748907951407	9712667	10
chr1	CLSTN1	-0.0010614265648789855	9789083	381
chr1	CTNNBIP1	0.0005730542714896316	9908333	275
chr1	LZIC	0.0008136435594221116	9982172	109
chr1	NMNAT1	-0.00043387806301819294	10003485	186
chr1	RBP7	-0.002322487499496367	10057263	123
chr1	UBE4B	-0.0013335566784481651	10092889	726
chr1	KIF1B	-0.004884174005641501	10270862	975
chr1	PGD	-0.004274332251806128	10458648	156
chr1	APITD1	-0.0034334501420924105	10490158	35
chr1	APITD1-CORT	0.0013289105492011297	10490158	108
chr1	CORT	0.0034459378709366393	10509775	5
chr1	DFFA	0.003081020957939135	10516578	70
chr1	PEX14	0.0019423236287401248	10532344	671
chr1	CASZ1	-0.0004891210643672597	10696660	1068
chr1	C1orf127	-0.0015712416230048117	11006527	632
chr1	TARDBP	0.002962387958031435	11072413	92
chr1	MASP2	0.003184962358287497	11086579	100
chr1	SRM	0.0012468082023707827	11114640	33
chr1	EXOSC10	0.0002662669313530085	11126674	169
chr1	MTOR	-0.0003344137462100968	11166591	535
chr1	ANGPTL7	0.0008634745410172039	11249397	24
chr1	UBIAD1	0.001313847911177802	11333262	445
chr1	PTCHD2	-1.8145811524455413e-05	11539222	1007
chr1	FBXO2	-0.0014643879492716178	11708423	295
chr1	FBXO44	0.0010044452678367555	11714431	37
chr1	FBXO6	0.0013952313408676245	11724180	63
chr1	MAD2L2	0.0015252153339938253	11734536	79
chr1	DRAXIN	-0.002163241256403077	11751785	171
chr1	AGTRAP	-0.0011853893106381112	11796140	108
chr1	C1orf167	0.008819971724567307	11821843	179
chr1	MTHFR	0.000394151899890204	11845779	107
chr1	CLCN6	-0.003228235037975295	11866206	260
chr1	NPPA	-0.003384415905823939	11905765	51
chr1	NPPB	-0.0033185532119446863	11917520	233
chr1	KIAA2013	-0.002835724199233702	11979647	286
chr1	PLOD1	-0.0029658779163230695	11994261	207
chr1	MFN2	-0.003437494705182636	12040237	164
chr1	MIIP	-0.00238397122918114	12079522	90
chr1	TNFRSF8	-0.00012722803395036423	12123433	405
chr1	TNFRSF1B	0.0002569937706088151	12227059	284
chr1	VPS13D	-5.352441616266195e-05	12290123	1156
chr1	DHRS3	-0.0002552063519670179	12627938	519
chr1	AADACL4	-0.00344761557639219	12704565	256
chr1	AADACL3	-0.003740765774250377	12776117	169
chr1	C1orf158	-0.0033057866044081978	12806162	134
chr1	PRAMEF12	-0.0033768542942480104	12834983	49
chr1	PRAMEF1	-0.0014363462179826732	12851545	241
chr1	PRAMEF11	-0.0001220601577829808	12884467	47
chr1	HNRNPCL1	0.0002425961382542637	12907260	84
chr1	PRAMEF2	0.0009666029059268962	12916940	67
chr1	PRAMEF4	0.0074771703747036795	12939044	6
chr1	PRAMEF6	-0.0014998709931027471	12998180	17
chr1	PRAMEF26	-0.00028051341929032845	13216355	79
chr1	PRAMEF18	2.320446399736428e-07	13474688	4
chr1	PRAMEF16	0.0005905584812564347	13495253	1
chr1	PRAMEF19	0.000125144040166751	13694888	3
chr1	PRAMEF20	0.013646409980467759	13736906	1
chr1	LRRC38	0.0021594951975739507	13801444	598
chr1	PDPN	0.0006497706779455303	13909959	650
chr1	PRDM2	0.0004127372309338618	14026692	3386
chr1	KAZN	-0.00019564861715266419	14925199	4965
chr1	TMEM51	-0.0009331272890468308	15479027	686
chr1	C1orf195	-0.0005142107563591751	15490839	38
chr1	FHAD1	0.0007189537923792562	15573767	841
chr1	EFHD2	-0.0011356567992289715	15736390	138
chr1	CTRC	-0.0015210042142695694	15764934	74
chr1	CELA2A	-0.001321203024593987	15783222	77
chr1	CELA2B	-0.0010999143546782844	15792403	134
chr1	CASP9	-0.0009755850229399154	15817326	216
chr1	DNAJC16	-0.0005685281515641344	15853307	368
chr1	AGMAT	-0.0004226147575246163	15898847	89
chr1	DDI2	-0.001995215918299103	15943994	288
chr1	RSC1A1	0.0014174781179215456	15986363	5
chr1	PLEKHM2	-0.0014742892432738426	16010826	291
chr1	SLC25A34	0.0005855856732916286	16062899	16
chr1	TMEM82	-0.0011602560925121235	16068916	59
chr1	FBLIM1	-0.002210752126981012	16083101	393
chr1	SPEN	-0.002576259195539709	16174358	569
chr1	ZBTB17	-0.0020684688494050064	16268363	207
chr1	C1orf64	-0.0023688031632759237	16330730	175
chr1	HSPB7	-0.0003348119539680897	16340522	75
chr1	CLCNKA	-0.0013714450585244683	16345369	178
chr1	CLCNKB	0.0010879516585925529	16370271	243
chr1	FAM131C	-0.0004318910943934953	16384263	253
chr1	EPHA2	-0.0015398058279114603	16450831	343
chr1	ARHGEF19	0.0006152209357845422	16524348	259
chr1	C1orf134	0.0005009322819558277	16555367	39
chr1	RSG1	0.0012399841118307692	16558194	35
chr1	FBXO42	0.000985772278546576	16573333	413
chr1	SZRD1	-0.001288140743746714	16679069	157
chr1	SPATA21	0.0008850654789049673	16713611	241
chr1	NECAP2	0.000147098639236374	16767166	306
chr1	AL355149.2	0.00042790955373390977	16865560	162
chr1	NBPF1	-0.01930930025864469	16888813	7
chr1	AL137798.1	-0.0036870930908758626	16999497	8
chr1	AL021920.2	-0.00859416825378294	17060446	3
chr1	CROCC	-8.793492089854126e-05	17066767	196
chr1	MFAP2	-0.00025771540789732843	17300996	39
chr1	ATP13A2	-0.00043715105831551495	17312452	103
chr1	SDHB	0.0007283647360941328	17345216	213
chr1	PADI2	0.0007392077200482128	17393255	608
chr1	PADI1	0.0002169440247352347	17531620	522
chr1	PADI3	0.0003258928553874855	17575592	343
chr1	PADI4	0.00043095815980522667	17634689	478
chr1	AC004824.2	-0.0002914228017611079	17655506	186
chr1	RCC2	0.00018352342069455214	17733255	623
chr1	ARHGEF10L	-0.00029708060920998446	17866329	968
chr1	ACTL8	0.0011708017403029988	18081807	1187
chr1	IGSF21	-0.0002043240286697766	18434239	2388
chr1	KLHDC7A	-0.0012246018103568344	18807423	804
chr1	PAX7	-0.0009132370726682784	18957499	1238
chr1	TAS1R2	-6.347049714063344e-05	19166092	442
chr1	RP13-279N23.2	-0.0006343717416713437	19175766	187
chr1	ALDH4A1	5.79031096972283e-05	19197925	215
chr1	IFFO2	-0.0008260838176678382	19230774	731
chr1	UBR4	-0.0008674219365720388	19400999	823
chr1	EMC1	0.0001276883947557596	19542157	178
chr1	MRTO4	0.00013305071147459957	19578032	139
chr1	AKR7A3	-8.756089968300923e-07	19609051	170
chr1	AKR7A2	0.00017362336026651443	19630458	68
chr1	PQLC2	0.0002857342759442637	19638819	166
chr1	CAPZB	-0.0006978424827753221	19665266	1230
chr1	MINOS1-NBL1	0.0002513423813650642	19923472	386
chr1	MINOS1	0.00010957336127227208	19923476	121
chr1	NBL1	0.0005307365040385651	19967047	124
chr1	HTR6	-0.0030290473279564996	19991779	93
chr1	TMCO4	-0.000392040322208355	20008705	578
chr1	RNF186	0.0003892111433381216	20140522	263
chr1	OTUD3	0.0012012106730164365	20209005	324
chr1	PLA2G2E	0.0008766150492870849	20246501	195
chr1	PLA2G2A	-0.00043522170324075405	20301924	292
chr1	PLA2G5	-0.0001001199708925084	20354671	462
chr1	PLA2G2D	-0.0001307084583165237	20438431	121
chr1	PLA2G2F	-0.00021561480251182494	20465818	98
chr1	PLA2G2C	0.0006492454254204869	20487745	108
chr1	UBXN10	-0.00018164164430349745	20512577	240
chr1	VWA5B1	0.0005370170050441582	20617411	926
chr1	CAMK2N1	0.0001877986569715516	20808883	281
chr1	MUL1	-0.0006327938311104705	20825942	166
chr1	FAM43B	0.00015557776356332783	20878931	267
chr1	CDA	9.16832665398371e-05	20915440	412
chr1	PINK1	0.0005343269758115382	20959947	145
chr1	DDOST	-0.0003736253053220775	20978269	56
chr1	KIF17	0.0011067337165397704	20990506	305
chr1	SH2D5	0.0015801428627750162	21046224	78
chr1	HP1BP3	0.000978649216770206	21069153	220
chr1	EIF4G3	0.0003884145959959331	21132962	1406
chr1	ECE1	-0.0009647834700243955	21543739	921
chr1	NBPF3	-0.0005464764536986375	21766620	630
chr1	ALPL	8.00094974164636e-05	21835857	579
chr1	RAP1GAP	-0.0001307402807438867	21922707	501
chr1	USP48	0.00017022822702202406	22004790	672
chr1	LDLRAD2	0.0010018961370770105	22138757	139
chr1	HSPG2	-4.382196326326739e-06	22148737	718
chr1	CELA3B	-0.0017774352402225504	22303513	452
chr1	CELA3A	-0.0007122002780449574	22328148	217
chr1	CDC42	-0.0009744079711015307	22379119	413
chr1	WNT4	-7.5529599810257e-05	22443797	1230
chr1	ZBTB40	-0.0031570909447749484	22778343	1107
chr1	EPHA8	0.0004189368306530793	22890056	423
chr1	C1QA	0.000918213986874841	22962998	95
chr1	C1QC	0.0007472703367472403	22970122	55
chr1	C1QB	-0.0009980139504140349	22979254	159
chr1	EPHB2	9.599748925031093e-05	23037331	935
chr1	LACTBL1	-0.00034425847719780575	23279535	244
chr1	C1orf234	-0.0003466636292458869	23337326	92
chr1	KDM1A	0.000176218853408515	23345940	152
chr1	LUZP1	0.0024803094583609954	23410515	341
chr1	HTR1D	0.0004932000942550284	23516992	305
chr1	HNRNPR	-4.062498312040932e-05	23630263	293
chr1	ZNF436	0.0005954969290095863	23685940	76
chr1	C1orf213	0.0006471650784223615	23695489	21
chr1	TCEA3	-0.0031396987396305124	23707553	200
chr1	ASAP3	-0.0004688686090805074	23755055	312
chr1	E2F2	-0.00024964819962253117	23832921	207
chr1	ID3	0.0018360479857200463	23884408	102
chr1	MDS2	0.0015027023707585535	23907984	368
chr1	RPL11	0.0016662215197254624	24018268	197
chr1	TCEB3	0.0018911486121217025	24069644	114
chr1	PITHD1	0.0032408184516386513	24104894	43
chr1	LYPLA2	0.013897461415388234	24117459	10
chr1	GALE	0.0005137630262096087	24122088	6
chr1	HMGCL	0.0014796662817320504	24128374	101
chr1	FUCA1	-0.0010097393993089441	24171566	102
chr1	CNR2	-0.0013499266158921914	24197015	321
chr1	PNRC2	0.006810540363195561	24285598	6
chr1	SRSF10	-0.002803083169685818	24291293	26
chr1	MYOM3	0.00027284675204855666	24382524	414
chr1	IL22RA1	0.0012250378274695503	24446260	161
chr1	IFNLR1	-0.0005987178554120314	24480646	534
chr1	GRHL3	-0.0006494843753578239	24645811	462
chr1	STPG1	-0.0003441004397750081	24683488	247
chr1	NIPAL3	0.00124031201784871	24742283	313
chr1	RCAN3	-0.00010083555266220004	24829386	275
chr1	NCMAP	-0.0011891080953777078	24882601	461
chr1	SRRM1	0.0008836462324296881	24958206	289
chr1	CLIC4	0.00042157219673037504	25071847	548
chr1	RUNX3	0.0008520292574825154	25226001	1190
chr1	SYF2	0.0011282800141675542	25549169	626
chr1	C1orf63	-0.009078283070969024	25568727	99
chr1	RHD	-0.0011923992196671241	25598883	77
chr1	TMEM50A	-0.0043946755096020695	25664407	75
chr1	RHCE	-0.0012011734715044202	25688739	195
chr1	TMEM57	-0.0006009038035609149	25757387	247
chr1	LDLRAP1	-0.0014083523412327106	25870070	242
chr1	MAN1C1	-0.004157050600530203	25943958	632
chr1	SEPN1	-0.0003323633264041746	26126666	81
chr1	RP1-317E23.6	-0.0037416698324323695	26137960	32
chr1	AL020996.1	-0.0028870244711396383	26145211	8
chr1	MTFR1L	0.0007204920258223384	26145130	37
chr1	AUNIP	0.00794584857388282	26158413	109
chr1	PAQR7	0.0008866474321053532	26187700	43
chr1	STMN1	0.0009774832977100202	26210671	129
chr1	PAFAH2	0.00135404146693518	26286257	303
chr1	EXTL1	0.000905677681285896	26346374	85
chr1	SLC30A2	0.0038927202756934435	26363742	41
chr1	TRIM63	-0.000511012713222495	26377794	173
chr1	PDIK1L	-0.00013465559396262097	26437663	199
chr1	FAM110D	0.0014188601030161259	26485510	98
chr1	ZNF593	0.0003467715799051308	26496361	42
chr1	CNKSR1	0.0021692079389150376	26503893	60
chr1	CATSPER4	-0.0008040256608189862	26517051	154
chr1	CEP85	0.0005700687540735139	26560690	310
chr1	SH3BGRL3	0.0016139129268937815	26605666	8
chr1	UBXN11	0.00048267469372229195	26607818	195
chr1	CD52	0.0004711387827258793	26644447	21
chr1	AIM1L	0.002817559178130991	26648349	178
chr1	ZNF683	0.002464072386947032	26688124	200
chr1	LIN28A	-0.00037871363080829414	26737268	194
chr1	DHDDS	-0.0025168798345278067	26758772	130
chr1	HMGN2	-0.0050874917818652735	26798940	115
chr1	RPS6KA1	-0.0011642275503487905	26856251	421
chr1	ARID1A	0.001985262965578138	27022523	357
chr1	PIGV	0.004132724019832731	27113962	55
chr1	ZDHHC18	0.00443366835049189	27153200	137
chr1	SFN	0.00297177286243278	27189632	26
chr1	GPN2	0.0041418355578439975	27202623	52
chr1	GPATCH3	0.0036263080646917224	27216978	25
chr1	NUDC	0.0023257272580084155	27226728	131
chr1	NR0B2	0.0014229108812995601	27237979	9
chr1	C1orf172	0.0030104675049204143	27276052	66
chr1	TRNP1	-5.6452865770507905e-05	27320197	63
chr1	FAM46B	-0.01051286635187141	27331510	198
chr1	SLC9A1	-0.0005778580802200567	27425305	441
chr1	WDTC1	0.0007334248255268736	27561006	329
chr1	TMEM222	0.0005251287958842976	27648650	80
chr1	SYTL1	0.0003283605814512592	27668512	62
chr1	MAP3K6	0.004179884853843408	27681674	52
chr1	FCN3	0.002655767306610995	27695602	30
chr1	CD164L2	0.00012135866384484587	27705665	22
chr1	GPR3	0.0011810465977628336	27719147	28
chr1	WASF2	0.001423843765673708	27730729	324
chr1	AHDC1	0.002686814029313479	27860545	227
chr1	FGR	0.005038943538261793	27938574	131
chr1	IFI6	0.0057269284126769925	27992571	173
chr1	FAM76A	0.0021363821881000937	28052489	231
chr1	STX12	0.00014053857725697326	28099693	144
chr1	PPP1R8	0.00037254028477411237	28157288	99
chr1	THEMIS2	0.0023521250384517215	28199054	117
chr1	RPA2	0.0019717422547409834	28218034	191
chr1	SMPDL3B	-0.001535876650747081	28261503	208
chr1	XKR8	-2.1174497118331675e-05	28285972	43
chr1	EYA3	0.0007114715730250073	28296854	715
chr1	PTAFR	0.0016158991959640426	28473676	251
chr1	DNAJC8	0.003770262776688884	28525966	182
chr1	AL353354.2	0.03379800718517131	28527069	1
chr1	ATPIF1	0.0019931273577114012	28562619	112
chr1	SESN2	0.000816140000851799	28586037	238
chr1	MED18	0.0009329188408313645	28655512	179
chr1	PHACTR4	0.001582830519619504	28696113	761
chr1	RCC1	0.0003829883857726877	28832454	202
chr1	TRNAU1AP	0.0012137206473903843	28879596	126
chr1	TAF12	-0.0001488259953618003	28915834	204
chr1	RAB42	-0.0018454108478104933	28918711	13
chr1	GMEB1	-5.2859414963558405e-06	28995243	233
chr1	YTHDF2	5.0480154261010796e-05	29063132	240
chr1	OPRD1	0.0001855231668393394	29138653	419
chr1	EPB41	0.0001070820097557475	29213602	883
chr1	TMEM200B	0.002265187488488989	29445939	81
chr1	SRSF4	0.002456876275639265	29474254	204
chr1	MECR	0.0013375545120040261	29519384	199
chr1	PTPRU	-0.00022166080688044274	29563027	3733
chr1	MATN1	0.0009671534504599115	31184123	4236
chr1	LAPTM5	0.0009489812144319982	31205315	314
chr1	SDC3	0.0013370585366965693	31342313	560
chr1	PUM1	0.001049788658308221	31404352	987
chr1	NKAIN1	0.0022096388301296776	31652591	698
chr1	SNRNP40	0.0006735067305282415	31732416	218
chr1	ZCCHC17	-0.0014284370825384705	31769841	255
chr1	FABP3	0.0016730478548136125	31838471	133
chr1	SERINC2	0.0006117169020930913	31882411	611
chr1	AC114494.1	0.001434673020868217	31902191	4
chr1	TINAGL1	-0.0014625467848425242	32042115	519
chr1	HCRTR1	0.0006960876299422244	32083286	102
chr1	PEF1	-0.0023937995821143613	32095462	53
chr1	COL16A1	-0.00038192919815930167	32117847	262
chr1	BAI2	-0.0002659184610467617	32192717	238
chr1	SPOCD1	0.00010051511749174842	32256022	363
chr1	PTP4A2	-0.00010261747958272548	32372021	407
chr1	AL136115.1	-0.0015759109316058346	32379173	3
chr1	KHDRBS1	0.0008833261182964519	32479429	237
chr1	TMEM39B	-0.0006503249221399079	32537631	116
chr1	KPNA6	0.0009548372201434252	32573638	211
chr1	TXLNA	-0.001627454209450698	32645286	79
chr1	CCDC28B	0.005754685345944593	32665986	17
chr1	IQCC	-0.0010727641456707382	32671235	12
chr1	DCDC2B	-0.0008135638457431197	32674694	23
chr1	TMEM234	-0.0018416759918853376	32680072	26
chr1	EIF3I	0.00020551499144867317	32687528	53
chr1	FAM167B	-0.0010819981873403462	32712833	43
chr1	LCK	0.0003106641965483203	32716839	110
chr1	HDAC1	0.00022276533142190043	32757686	100
chr1	MARCKSL1	-0.0019227829686125203	32799432	18
chr1	TSSK3	0.0020645602369762724	32817121	36
chr1	FAM229A	-0.005807635390679598	32826870	3
chr1	BSDC1	0.0006175276075495448	32830703	150
chr1	RP1-27O5.3	-6.437075092437002e-05	32930657	283
chr1	ZBTB8B	0.0022452905878704776	32930669	70
chr1	ZBTB8A	-5.334825591078392e-05	33005027	242
chr1	ZBTB8OS	-0.0014727585316636675	33065772	229
chr1	RBBP4	6.124276632722114e-05	33116742	149
chr1	SYNC	0.000645112548168575	33145506	178
chr1	KIAA1522	-0.0022012711009758634	33207485	190
chr1	YARS	-0.0014607300514015915	33240839	142
chr1	S100PBP	-0.0017881035576809443	33282367	170
chr1	FNDC5	-0.004016679361875992	33327868	58
chr1	HPCA	-0.00044281570533838557	33351594	56
chr1	TMEM54	-0.0012437506488670905	33360194	78
chr1	RNF19B	-0.0013925276050305105	33402045	201
chr1	FKSG48	-0.0017812471132229487	33439267	89
chr1	AK2	0.0005586910780692637	33473584	318
chr1	ADC	0.0016738151503849937	33546704	175
chr1	TRIM62	0.0001777194985290773	33611002	365
chr1	ZNF362	0.002233054027281297	33722145	300
chr1	A3GALT2	-0.000810204726129392	33772366	80
chr1	PHC2	0.001103811806910484	33789223	650
chr1	ZSCAN20	0.0016022265119547624	33938245	202
chr1	CSMD2	0.00027844417948907587	33979608	2975
chr1	HMGB4	0.005739366829345658	34326075	17
chr1	C1orf94	-9.591550046918915e-05	34632483	1645
chr1	SMIM12	-0.0002114833116295691	35178337	2044
chr1	GJB5	0.00032056011861407853	35220647	20
chr1	GJB4	-0.0002657655252945425	35225341	33
chr1	GJB3	-3.256757422782451e-05	35246789	20
chr1	GJA4	9.687470297305683e-05	35258598	15
chr1	DLGAP3	-0.00024888889430351254	35331036	244
chr1	ZMYM6	0.001480318892702543	35447133	243
chr1	ZMYM6NB	0.0012090253812121205	35447135	12
chr1	ZMYM1	0.0020548012830283674	35525386	284
chr1	SFPQ	0.005303098739719117	35641978	349
chr1	ZMYM4	-0.0016890808329578274	35734567	581
chr1	KIAA0319L	-0.0034091766728893444	35899090	370
chr1	NCDN	0.007094504128493816	36023073	31
chr1	TFAP2E	0.006863173458428278	36038970	72
chr1	PSMB2	-0.0024268639015748847	36067184	221
chr1	C1orf216	-0.0020229654421474656	36179475	131
chr1	CLSPN	0.001122311863126219	36185818	171
chr1	AGO4	0.001780621513985699	36273772	183
chr1	AGO1	0.00026154893777901445	36335408	174
chr1	AGO3	0.0011180419465584123	36396318	308
chr1	TEKT2	0.003248398834310918	36549675	25
chr1	ADPRHL2	0.007603020605108218	36554475	15
chr1	COL8A2	0.0022633666450262205	36560836	127
chr1	TRAPPC3	-0.00046817347246718696	36602172	71
chr1	MAP7D1	0.0004383001097039336	36621179	136
chr1	THRAP3	0.00036901971170600847	36690016	263
chr1	SH3D21	-0.00035372216550659037	36771987	42
chr1	EVA1B	-0.002759223825375002	36787631	3
chr1	RP11-268J15.5	0.00047146505002219636	36789334	41
chr1	STK40	0.0007830212865473295	36805224	130
chr1	LSM10	-0.0018719505854407758	36856838	134
chr1	OSCP1	-0.0013455314830533593	36881427	304
chr1	MRPS15	-0.001784054417091205	36921318	68
chr1	CSF3R	-0.0013265569248676063	36931643	764
chr1	GRIK3	0.00019252051195349282	37261127	2483
chr1	ZC3H12A	0.00036303160829420677	37940152	1284
chr1	MEAF6	0.0006245967608151983	37958175	179
chr1	SNIP1	0.0014303771474564032	38000049	121
chr1	DNALI1	0.0004550441126017689	38022519	51
chr1	GNL2	0.0016519070805337524	38032416	148
chr1	RSPO1	0.0003242792254203842	38076950	260
chr1	C1orf109	0.007075853748674487	38147241	172
chr1	CDCA8	0.006077255112150963	38158089	102
chr1	EPHA10	0.006718961348154796	38179551	396
chr1	MANEAL	0.0003523878403488334	38259473	93
chr1	YRDC	0.013845795625341616	38268615	14
chr1	C1orf122	-0.00106763558544993	38272650	5
chr1	MTF1	-0.001428165344948367	38275238	155
chr1	AL929472.1	0.002035172124634449	38292231	6
chr1	INPP5B	-0.00034805918676869037	38326368	417
chr1	SF3A3	0.001187307591332008	38422646	222
chr1	FHL3	-0.0022359676710591355	38462441	53
chr1	UTP11L	-0.003628260432917494	38474929	94
chr1	POU3F1	2.8012456950145066e-05	38509522	1750
chr1	RRAGC	-0.0008826754383867808	39303869	1657
chr1	MYCBP	-0.006601262994635335	39328635	11
chr1	GJA9	0.0006683776058508795	39330174	83
chr1	RHBDL2	-0.0007071213070221117	39351478	440
chr1	AKIRIN1	-0.0011105043941003689	39456894	267
chr1	NDUFS5	0.000522434842234134	39491989	259
chr1	MACF1	0.0018989086059197525	39546987	1639
